platform,product_id,rating,comment,Quality,Price,Delivery,Service,cleaned_comment
shopee,20238873684,5,"Mua bếp được tặng nồi rất đẹp, thật tuyệt vời!",2,-1,-1,-1,"mua bếp được tặng nồi rất đẹp , thật tuyệt_vời !"
shopee,20238873684,5,Mình đã dùng thử và thấy rất ok. Rất ưng,2,-1,-1,-1,mình đã dùng thử và thấy rất tốt . rất ưng
shopee,20238873684,5,Bếp xịn sò lắm mua dc tặng kèm chảo nữa,2,-1,-1,-1,bếp xịn sò lắm mua được tặng kèm chảo nữa
shopee,20238873684,5,Bếp ok để dùng 1 thời gian xem thế nào,2,2,-1,-1,bếp tốt để dùng 1 thời_gian xem thế_nào
shopee,20238873684,5,"Sp tốt, đã mua nhiều lần rất hài lòng",2,-1,-1,-1,"sản_phẩm tốt , đã mua nhiều lần rất hài_lòng"
shopee,20238873684,4,Đã nhận được hàng. Chưa dùng nên chưa biết,1,-1,-1,-1,đã nhận được hàng . chưa dùng nên chưa biết
shopee,20238873684,5,Bếp rất đẹp nha mn Nhanh sôi cực kì,2,-1,2,-1,bếp rất đẹp nha mn nhanh sôi cực_kì
shopee,20238873684,5,quạt hơi ồn còn lại mọi thứ ổn,0,-1,-1,-1,quạt hơi ồn còn lại mọi thứ ổn
shopee,20238873684,5,Sp tốt ưng ý nồi cũng tốt lun,2,-1,-1,-1,sản_phẩm tốt ưng_ý nồi cũng tốt lun
shopee,20238873684,5,Hàng chất lượng lắm ạ,2,-1,-1,-1,hàng chất_lượng lắm ạ
shopee,20238873684,4,Thấy cũng ok nhưng chưa biết sau,2,-1,-1,-1,thấy cũng tốt nhưng chưa biết sau
shopee,20238873684,5,Bếp đẹp. Sôi nhanh. Hơi kén nồi,2,-1,2,-1,bếp đẹp . sôi nhanh . hơi kén nồi
shopee,20238873684,5,"Bếp đẹp, nồi đc tặng rất tốt.",2,-1,-1,-1,"bếp đẹp , nồi được tặng rất tốt ."
shopee,20238873684,5,Đã nhận hàng test thử rất ok,2,-1,-1,-1,đã nhận hàng test thử rất tốt
shopee,20238873684,4,Hàng shppee mall nên cũng yên tâm,0,-1,-1,-1,hàng shppee mall nên cũng yên_tâm
shopee,20238873684,5,Sản phẩm đẹp chất lượng OK,2,-1,-1,-1,sản_phẩm đẹp chất_lượng tốt
shopee,20238873684,5,bếp đẹp. hy vọng dùng bền,2,-1,-1,-1,bếp đẹp . hy_vọng dùng bền
shopee,20238873684,5,Bếp xịn tặng nồi siêu to,2,-1,-1,-1,bếp xịn tặng nồi siêu to
shopee,20238873684,5,"Bếp rất ok , xịn xò",2,-1,-1,-1,"bếp rất tốt , xịn xò"
shopee,20238873684,5,"Sản phẩm tốt, chất lượng",2,-1,-1,-1,"sản_phẩm tốt , chất_lượng"
shopee,20238873684,5,Sp tốt. 5 sao.,2,-1,-1,-1,sản_phẩm tốt . 5 sao .
shopee,20238873684,5,Ông chúc giới nữ nhà ta                                       Trẻ trung xinh đẹp như là hoa tươi                       Trong nhà luôn ấm tiếng cười                        Chan hòa tình cảm cho đời thêm xuân,2,2,-1,-1,ông chúc giới nữ nhà ta trẻ_trung xinh_đẹp như là hoa tươi trong nhà luôn ấm tiếng cười chan hòa tình_cảm cho đời thêm xuân
shopee,20238873684,5,Oke,2,-1,-1,-1,tốt
shopee,20238873684,5,Bếp xài ok lắm,2,-1,-1,-1,bếp xài tốt lắm
shopee,20238873684,5,Good.,-1,-1,-1,-1,good .
shopee,20238873684,5,Handg ok,2,-1,-1,-1,handg tốt
shopee,20238873684,5,"Khi chúng ta ngắm nhìn khuôn mặt của một người, chúng ta không chỉ thấy một tạo hình vật lý. Trên mỗi nét mặt, dấu vết thời gian, có những bí mật về tâm hồn, những ước mơ và cả những hoài bão. Đôi lúc, qua vẻ ngoại hình, chúng ta còn đón nhận những điềm báo về vận mệnh tương lai.",0,2,-1,-1,"khi chúng_ta ngắm nhìn khuôn_mặt của một người , chúng_ta không chỉ thấy một tạo_hình vật_lý . trên mỗi nét mặt , dấu_vết thời_gian , có những bí_mật về tâm_hồn , những ước_mơ và cả những hoài_bão . đôi lúc , qua vẻ ngoại_hình , chúng_ta còn đón_nhận những điềm báo về vận_mệnh tương_lai ."
shopee,20238873684,5,"phải có ý chí, phải phấn đấu, phải có động lực thì mới là 1 người đáng đồng tiền bát gạo. Còn tự ti nhìn vào sự thất bại của bản thân rồi tự huyễn hoặc thì thật sự chả có 1 cái bản lĩnh gì cả.",0,1,-1,-1,"phải có ý_chí , phải phấn_đấu , phải có động_lực thì mới là 1 người đáng đồng_tiền bát gạo . còn tự_ti nhìn vào sự thất_bại của bản_thân rồi tự huyễn_hoặc thì thật_sự chả có 1 cái bản_lĩnh gì cả ."
shopee,20238873684,5,đẹp mà em không biết có ai đi chơi đi em đi làm về quê hương ơi em ơi sợ quá đi làm gì mà phải không có ai đi chơi đi làm ca đêm qua anh chị và các,2,-1,-1,-1,đẹp mà em không biết có ai đi chơi đi em đi làm về quê_hương ơi em ơi sợ quá đi làm gì mà phải không có ai đi chơi đi làm ca đêm qua anh_chị và các
shopee,20238873684,5,Baka ioan lznz haoq lai ahkb mai mai quy lop diu ai nh ưo ai ni vx,-1,-1,-1,-1,baka ioan lznz haoq lai ahkb mai mai quy lop diu ai nh ưo ai ni vx
shopee,20238873684,5,Chờ test,-1,-1,-1,-1,chờ test
shopee,20238873684,5,"Sự vật được nhân hoá là: con dế - được nhân hoá bằng cá ch gọi đ Sự vật được nhân hoá là: con dế - được nhân hoá bằng cách gọi đồng loại là người trong nhà, có mẹ, mẹ có dặn như hoạt động của con người. Câu 3 trang 121 sgk ồng loại là người trong nhà, có mẹ, mẹ có dặn như h oạt động của con người. Câu 3 trang 121 sgk",0,-1,-1,-1,"sự_vật được nhân_hoá là con dế được nhân_hoá bằng cá ch gọi đ sự_vật được nhân_hoá là con dế được nhân_hoá bằng cách gọi đồng_loại là người trong nhà , có mẹ , mẹ có dặn như hoạt_động của con_người . câu 3 trang 121 sgk ồng loại là người trong nhà , có mẹ , mẹ có dặn như giờ oạt động của con_người . câu 3 trang 121 sgk"
shopee,20238873684,5,"Tạm thời thấy bếp chạy opnr, sôi cũng nhanh, đồ elmich mình khá ưng ý vì thiết kế cái nào cũng đẹp, thấy bảo hành 1 đổi 1 trong 1 năm chắc hàng ổn",2,2,2,-1,"tạm_thời thấy bếp chạy opnr , sôi cũng nhanh , đồ elmich mình khá ưng_ý vì thiết_kế cái nào cũng đẹp , thấy bảo_hành 1 đổi 1 trong 1 năm chắc hàng ổn"
shopee,20238873684,5,"Giao hàng nhanh, đóng gói cẩn thận. Bọc chống sốc kỹ lắm, okiee, bếp nhỏ gọn, tiếng cug nhỏ k bị ồn quá. Cảm ứng nhạy, các chức năng okieee. Mà có cái mấy nút làm chìm quá nhiều khi hk thấy",2,-1,2,-1,"giao hàng hàng nhanh , đóng_gói cẩn_thận . bọc chống sốc kỹ lắm , okiee , bếp nhỏ gọn , tiếng cug nhỏ không bị ồn quá . cảm_ứng nhạy , các chức_năng okieee . mà có cái mấy nút làm chìm quá nhiều khi hk thấy"
shopee,20238873684,5,"sản phẩm ổn trong tầm giá, giao hàng khá nhanh, đóng gói kĩ. múc liền mn",2,1,2,-1,"sản_phẩm ổn trong tầm giá , giao hàng hàng khá nhanh , đóng_gói kĩ . múc liền mn"
shopee,20238873684,5,"Hình ảnh và video mang tính nhận xu. Bếp đẹp. Công suất lớn, có kèm quà tặng. Tạm thấy ổn áp, cần thưo dõi thêm",2,-1,-1,-1,"hình_ảnh và video mang tính nhận xu . bếp đẹp . công_suất lớn , có kèm quà tặng . tạm thấy ổn_áp , cần thưo dõi thêm"
shopee,20238873684,5,Bếp dùng tốt xứng đáng với giá thành giao diện đẹp nên mua nhé mom,2,1,1,-1,bếp dùng tốt xứng_đáng với giá_thành giao hàng diện đẹp nên mua nhé mom
shopee,20238873684,5,"Ship nhanh gói cẩn thận shiper nhiệt tình ,sp chưa sd chưa đg chất lượng ,nhưng bếp đẹp hài lòng mua,1 lúc 2 chiếc",2,-1,2,2,"giao hàng nhanh gói cẩn_thận shiper nhiệt_tình , sản_phẩm chưa sd chưa đg chất_lượng , nhưng bếp đẹp hài_lòng mua , 1 lúc 2 chiếc"
shopee,20238873684,4,Mua bếp được tặng cái chảo chống dính mà giao tới chảo bị méo cong 1 góc🥹🥲🥲,1,-1,1,-1,mua bếp được tặng cái chảo chống dính mà giao hàng tới chảo bị méo cong 1 góc
shopee,20238873684,5,"Bếp mua về dùng rất ổn, rất dễ dùng, nấu ăn ổn định. *Hình ảnh mang tính chất minh họa",2,-1,-1,-1,"bếp mua về dùng rất ổn , rất dễ dùng , nấu_ăn ổn_định . hình_ảnh mang tính_chất minh_họa"
shopee,20238873684,5,"Hinh anh mang tinh nhan xu, bếp cũng ok , lửa hơi mạnh . Nói chung cung. Tạm ôn ạ",0,-1,-1,-1,"hinh anh mang tinh nhan xu , bếp cũng tốt , lửa hơi mạnh . nói_chung cung . tạm ôn ạ"
shopee,20238873684,5,Hình ảnh Dĩ Vãng chất nhận xu nhưng bếp này sẽ rất là ngon nha mọi người tầm giá này thì ok Chắc là bệnh đó quạt gió thì ổn định không có hú lắm,2,1,-1,-1,hình_ảnh dĩ_vãng chất nhận xu nhưng bếp này sẽ rất là ngon nha mọi người tầm giá này thì tốt chắc là bệnh đó quạt_gió thì ổn_định không có hú lắm
shopee,20238873684,5,"Bếp đẹp lâm nha, soi gương được luôn. Được tặng thêm thớt nhựa chắc chắn dùng cho đồ chín rất hợp lí, sẽ ủng hộ thêm nhiều",2,-1,-1,-1,"bếp đẹp lâm nha , soi gương được luôn . được tặng thêm thớt nhựa chắc_chắn dùng cho đồ chín rất hợp_lí , sẽ ủng_hộ thêm nhiều"
shopee,20238873684,5,"Ổn, nhỏ xinh Được tặng chảo, chắc do bão nên giao lâu Săn live nên được giá oki Ổn áp.",2,1,0,-1,"ổn , nhỏ xinh được tặng chảo , chắc do bão nên giao hàng lâu săn live nên được giá oki ổn_áp ."
shopee,20238873684,5,"bếp đẹp, thớt xinh. nhưng lần trước mình mua bếp được tặng kem thớt lần này lại tặng khăn",2,-1,-1,-1,"bếp đẹp , thớt xinh . nhưng lần trước mình mua bếp được tặng kem thớt lần này lại tặng khăn"
shopee,20238873684,5,"Model 38780L, lại giao cho mình model 9180 là sao shop",1,-1,1,-1,"model 38780l , lại giao hàng cho mình model 9180 là sao cửa_hàng"
shopee,20238873684,5,"[QC] Ưu đãi đặc biệt cho Khách hàng thân thiết Viettel: Đồng hồ thông minh trẻ em MyKID4G Lite giảm giá từ 1.390.000đ chỉ còn 790.000đ. CT áp dụng đến 31/03/2025. Kính mời Quý khách đến cửa hàng Viettel hoặc truy cập https://vietteltelecom.vn/dien-thoai-thiet-bi/mykidlite để mua hàng. LH 18008098 (0đ). Từ chối QC, soạn TC3 gửi 199.",0,2,-1,-1,"qc ưu_đãi đặc_biệt cho khách_hàng thân_thiết viettel đồng_hồ thông_minh trẻ_em mykid4g lite giảm_giá từ 1.390.000 đ chỉ còn 790.000 đ . ct áp_dụng đến 31 03 2025 . kính mời quý_khách đến cửa_hàng viettel hoặc truy_cập https vietteltelecom . vn dien thoai thiet bi mykidlite để mua hàng . lh 18008098 0đ . từ_chối qc , soạn tc3 gửi 199 ."
shopee,20238873684,5,Bếp sử dụng ngon. Nấu nhanh. Chất lượng thì phải dùng mới biết đc,2,-1,2,-1,bếp sử_dụng ngon . nấu nhanh . chất_lượng thì phải dùng mới biết được
shopee,20238873684,5,"Bếp nhìn cũng ổn,mua đc giá sale nên thấy hài lòng.đợi dùng mới biết được có bền hay ko.emich là hàng hãng nên mua cũng yên tâm",2,2,-1,-1,"bếp nhìn cũng ổn , mua được giá sale nên thấy hài_lòng . đợi dùng mới biết được có bền hay không . emich là hàng hãng nên mua cũng yên_tâm"
shopee,20238873684,5,"Bếp nhẹ, sử dụng tốt. Đóng hàng cẩn thận, ship nhanh, quà tặng kèm đầy đủ",2,-1,2,-1,"bếp nhẹ , sử_dụng tốt . đóng hàng cẩn_thận , giao hàng nhanh , quà tặng kèm đầy_đủ"
shopee,20238873684,5,"CHẠY XE VẪN “NHIỆT”, “MẶC” RÉT LẠNH NHỜ KHOÁC GIÓ BILUXURY Sẵn sàng chinh phục mùa đông gió lạnh với áo khoác công nghệ WATER REPELENT chống thấm nước, cản gió đột phá.  Thiết kế cổ đứng, trọng lượng vải được xử lý đặc biệt và chất liệu mềm mại, giữ nhiệt tốt, đây chắc chắn là “chân ái” mùa đông của anh em.   #foryou #foryourpage #trendingnow #trend #newsupdate #Vi_Mot_Viet_Nam_Dep_Hon #Nhuong_Quyen_Thuong_Hieu #Thoi_Trang_Nam_Cong_So_Tre  #Biluxury #XTB  #KnitNhat #thegoodman #BIS #HocvienthoitrangBIS  ---------------- 𝐁𝐈𝐋𝐔𝐗𝐔𝐑𝐘 - 𝐌𝐀𝐊𝐄 𝐂𝐇𝐀𝐍𝐆𝐄! Hotline: 0944328989 Nhượng quyền đại lý: 0858.02.1111 Hotline CSKH: 0566 86 8888",2,-1,-1,-1,"chạy xe vẫn nhiệt , mặc rét lạnh nhờ khoác gió biluxury sẵn_sàng chinh_phục mùa đông gió lạnh với áo_khoác công_nghệ water repelent chống thấm nước , cản gió đột_phá . thiết_kế cổ đứng , trọng_lượng vải được xử_lý đặc_biệt và chất_liệu mềm_mại , giữ nhiệt tốt , đây chắc_chắn là chân ái mùa đông của anh_em . foryou foryourpage trendingnow trend newsupdate vi_mot_viet_nam_dep_hon nhuong_quyen_thuong_hieu thoi_trang_nam_cong_so_tre biluxury xtb knitnhat thegoodman bis hocvienthoitrangbis 𝐁𝐈𝐋𝐔𝐗𝐔𝐑𝐘 𝐌𝐀𝐊𝐄 𝐂𝐇𝐀𝐍𝐆𝐄 ! hotline 0944328989 nhượng quyền đại_lý 0858.02.1111 hotline cskh 0566 86 8888"
shopee,20238873684,5,"Rất hài lòng về sản phẩm, đóng gói cũng như vận chuyển rất nhanh.",0,-1,2,-1,"rất hài_lòng về sản_phẩm , đóng_gói cũng như vận_chuyển rất nhanh ."
shopee,20238873684,5,"Giao hàng hơi chậm, bếp nhẹ, test thử chế độ nấu nhanh thấy ok, xôi nhanh. Mà hok biết tôn điện nhiều không.",2,-1,2,-1,"giao hàng hàng hơi chậm , bếp nhẹ , test thử chế_độ nấu nhanh thấy tốt , xôi nhanh . mà hok biết tôn điện nhiều không ."
shopee,20238873684,5,"Giao hàng đúng và đủ, bếp rất ưng ý, số bền nhé, mọi người nên mua về sử dungj nhé",2,-1,1,-1,"giao hàng hàng đúng và đủ , bếp rất ưng_ý , số bền nhé , mọi người nên mua về sử dungj nhé"
shopee,20238873684,5,"Máy chạy rất êm, cảm ứng khá nhạy, thời gian mình Nấu một nồi nước rất nhanh khi cắm lên đều quạt Ngoài ra còn tỉnh chảo kích thước 20 mình mua đúng lúc đang giảm giá sản phẩm đóng gói rất kỹ không bị móp méo còn gửi thư cảm ơn shop rất tận tình.",2,2,2,-1,"máy chạy rất êm , cảm_ứng khá nhạy , thời_gian mình nấu một nồi nước rất nhanh khi cắm lên đều quạt ngoài_ra còn tỉnh chảo kích_thước 20 mình mua đúng lúc đang giảm_giá sản_phẩm đóng_gói rất kỹ không bị móp méo còn gửi thư cảm_ơn cửa_hàng rất tận_tình ."
shopee,20238873684,5,"Chưa dùng bếp nhưng hình thức rất đẹp. Có đk sẽ mua bếp đôi từ ở shop.  Em chào các anh chị ạ. Anh chị giúp em với ạ. Em mới vào công ty làm mà cty lại mới thành lập từ t1/2024 . E mới ra trường chưa có nhiều kinh nghiệm, anh chị có thể giúp em bước đầu sẽ phải làm gì không ạ.em cảm ơn anh chị ạ.Công ty làm về xuất khẩu lao động ạ",0,-1,-1,-1,"chưa dùng bếp nhưng hình_thức rất đẹp . có đk sẽ mua bếp đôi từ ở cửa_hàng . em chào các anh_chị ạ . anh_chị giúp em với ạ . em mới vào công_ty làm mà cty lại mới thành_lập từ t1 2024 . e mới ra trường chưa có nhiều kinh_nghiệm , anh_chị có_thể giúp em bước_đầu sẽ phải làm gì không ạ . em cảm_ơn anh_chị ạ . công_ty làm về xuất_khẩu lao_động ạ"
shopee,20238873684,5,"Giao hàng nhanh, dc tạng thêm 2 thớt 0đ . Tuyệt vời Bếp có thêm nút boost nấu nhanb  Ưng lắm Mặc dù thiết kế màu sọc vàng hơi choé",2,-1,2,-1,"giao hàng hàng nhanh , được tạng thêm 2 thớt 0đ . tuyệt_vời bếp có thêm nút boost nấu nhanb ưng lắm mặc_dù thiết_kế màu sọc vàng hơi choé"
shopee,20238873684,5,"Giao hàng nhanh, đóng gói cẩn thận, hi vọng dùng bền. Bếp nhẹ. Dễ lau chùi , sử dụng. Bắt từ nhanh. Được tặng thêm 1 chảo cùng hãng.",2,-1,2,-1,"giao hàng hàng nhanh , đóng_gói cẩn_thận , hi_vọng dùng bền . bếp nhẹ . dễ lau_chùi , sử_dụng . bắt từ nhanh . được tặng thêm 1 chảo cùng hãng ."
shopee,20238873684,5,Hàng có vẻ cũng được mỗi một điều nút cảm ứng không được nhạy lắm,0,-1,-1,-1,hàng có vẻ cũng được mỗi một điều nút cảm_ứng không được nhạy lắm
shopee,20238873684,5,"Shop đóng gói hàng tốt, giao hàng nhanh.",2,-1,2,-1,"cửa_hàng đóng_gói hàng tốt , giao hàng hàng nhanh ."
shopee,20238873684,4,Giao hàng nhanh. Đặt hôm trước hôm sau đã nhận đc hàng. Cảm quan đầu tiên ok. Bắt từ nhanh Nhưng bếp kêu hơi to. Nút cảm ứng ko đc nhạy. Ấn mấy lần mới đc. Mua hôm trước hôm sau sale sâu nên hơi tiếc.,2,2,2,-1,giao hàng hàng nhanh . đặt hôm trước hôm sau đã nhận được hàng . cảm_quan đầu_tiên tốt . bắt từ nhanh nhưng bếp kêu hơi to . nút cảm_ứng không được nhạy . ấn mấy lần mới được . mua hôm trước hôm sau sale sâu nên hơi tiếc .
shopee,20238873684,5,"Bếp đẹp, hình ảnh và video này không liên quan đến sản phẩm tuyệt vời, tuy nhiên chất lượng sản phẩm tuyệt vời quá",2,-1,-1,-1,"bếp đẹp , hình_ảnh và video này không liên_quan đến sản_phẩm tuyệt_vời , tuy_nhiên chất_lượng sản_phẩm tuyệt_vời quá"
shopee,20238873684,5,"Đã nhận được hàng, bếp sáng rất đẹp, đc tặng nồi lẩu rất chất lượng. Cảm ơn shop nhiều ạ",2,-1,-1,-1,"đã nhận được hàng , bếp sáng rất đẹp , được tặng nồi lẩu rất chất_lượng . cảm_ơn cửa_hàng nhiều ạ"
shopee,20238873684,5,Sp tốt Hàng hãng Giá tốt Quà tặng đẹp Giao nhanh Gói hàng cẩn thận Bảo hành tốt,2,1,2,-1,sản_phẩm tốt hàng hãng giá tốt quà tặng đẹp giao hàng nhanh gói hàng cẩn_thận bảo_hành tốt
shopee,20238873684,5,Sp tốt Hàng hãng Giá tốt Quà tặng đẹp Giao nhanh Gói hàng cẩn thận Bảo hành tốt,2,1,2,-1,sản_phẩm tốt hàng hãng giá tốt quà tặng đẹp giao hàng nhanh gói hàng cẩn_thận bảo_hành tốt
shopee,20238873684,5,Sp tốt Hàng hãng Giá tốt Quà tặng đẹp Giao nhanh Gói hàng cẩn thận Bảo hành tốt,2,1,2,-1,sản_phẩm tốt hàng hãng giá tốt quà tặng đẹp giao hàng nhanh gói hàng cẩn_thận bảo_hành tốt
shopee,20238873684,5,Sp tốt Hàng hãng Giá tốt Quà tặng đẹp Giao nhanh Gói hàng cẩn thận Bảo hành tốt,2,1,2,-1,sản_phẩm tốt hàng hãng giá tốt quà tặng đẹp giao hàng nhanh gói hàng cẩn_thận bảo_hành tốt
shopee,20238873684,5,Nhận hàng hôm qua nhưng vẫn chưa thử Mong là chất lượng sản phẩm tốt,2,-1,-1,-1,nhận hàng hôm_qua nhưng vẫn chưa thử mong là chất_lượng sản_phẩm tốt
shopee,20238873684,5,"Sản phẩm đẹp, giá ok, đóng gói cẩn thận, bên giao hàng giao hơi chậm.",2,1,0,-1,"sản_phẩm đẹp , giá tốt , đóng_gói cẩn_thận , bên giao hàng hàng giao hàng hơi chậm ."
shopee,20238873684,5,Sản phẩm sử dụng ok. Giao hàng nhanh. Thanks shop nhiều nhiều nhé,2,-1,2,-1,sản_phẩm sử_dụng tốt . giao hàng hàng nhanh . thanks cửa_hàng nhiều nhiều nhé
shopee,20238873684,5,"Bếp đẹp sáng bóng chói loá, mình chưa dùng nên chưa biết như nào",2,-1,-1,-1,"bếp đẹp sáng bóng chói loá , mình chưa dùng nên chưa biết như nào"
shopee,20238873684,5,"Hàng tốt chất lượng, nấu nhanh, thao tác dễ dàng, hàng đẹp miễn bàn, màu sắc sang chảnh dễ lau chùi, chảo tặng kèm cũng đẹp dày dặn, nói chung là mê lắm lun cả nhà ơi 5sao nha",2,-1,2,0,"hàng tốt chất_lượng , nấu nhanh , thao_tác dễ_dàng , hàng đẹp miễn bàn , màu_sắc sang chảnh dễ lau_chùi , chảo tặng kèm cũng đẹp dày_dặn , nói_chung là mê lắm lun cả nhà ơi 5sao nha"
shopee,20238873684,5,Hình ảnh chỉ mang tính chất nhận xu chứ bếp đúng chuẩn nấu nhanh xài oki nha,2,-1,2,-1,hình_ảnh chỉ mang tính_chất nhận xu chứ bếp đúng chính hãng nấu nhanh xài oki nha
shopee,20238873684,5,Đã sử dụng sản phẩm và thấy chất lượng tốt.tuy nhiên chế độ nấu nên để tất độ c.có mỗi chức năng chiên rán để độ c.còn lại ký hiệu p.người có tuổi sử dụng ko biết,2,-1,-1,-1,đã sử_dụng sản_phẩm và thấy chất_lượng tốt . tuy_nhiên chế_độ nấu nên để tất độ c . có mỗi chức_năng chiên rán để độ c . còn lại ký_hiệu p . người có tuổi sử_dụng không biết
shopee,20238873684,5,Hình ảnh này chỉ mang tính chất nhận xu  Shop giao hàng nhanh  Đóng gói hàng rất cẩn thận  Đã mua nhiều lần thấy dùng OK lắm mà lại đc tặng thêm,2,-1,2,-1,hình_ảnh này chỉ mang tính_chất nhận xu cửa_hàng giao hàng hàng nhanh đóng_gói hàng rất cẩn_thận đã mua nhiều lần thấy dùng tốt lắm mà_lại được tặng thêm
shopee,20238873684,5,"Bếp nhìn sang , vận hành chạy êm, nấu thì quá ok ,nói chung ok hết chỉ là ko có quà kèm theo",2,-1,-1,-1,"bếp nhìn sang , vận_hành chạy êm , nấu thì quá tốt , nói_chung tốt hết chỉ là không có quà kèm theo"
shopee,20238873684,4,Bếp nhận về cảm giác hơi xước trên mặt. Nhưng mua hộ mà người nhà bảo thôi ko sao nên vẫn nhận,0,1,-1,-1,bếp nhận về cảm_giác hơi xước trên mặt . nhưng mua hộ mà người_nhà bảo thôi không sao nên vẫn nhận
shopee,20238873684,5,"Bếp ship cx khá lâu, dùng lâu dài mới biết được chất lượng ntn sẽ đánh giá lại sau",2,1,0,-1,"bếp giao hàng cx khá lâu , dùng lâu_dài mới biết được chất_lượng ntn sẽ đánh_giá lại sau"
shopee,20238873684,5,"giao hàng nhanh, đóng gói rất tốt! bếp từ đẹp, chất lượng, dễ sử dụng. chảo đế từ tặng kèm cũng chất lượng luôn. em mua tặng phụ huynh ở nhà rất ưng ạ! tks shop nhiều! chúc shop mua may bán đắt!",2,0,2,-1,"giao hàng hàng nhanh , đóng_gói rất tốt ! bếp từ đẹp , chất_lượng , dễ sử_dụng . chảo đế từ tặng kèm cũng chất_lượng luôn . em mua tặng phụ_huynh ở nhà rất ưng ạ ! tks cửa_hàng nhiều ! chúc cửa_hàng mua may bán đắt !"
shopee,20238873684,5,Shop giao hàng nhanh. Đóng gói cẩn thận. Sẽ ủng hộ tiếp.,1,-1,2,-1,cửa_hàng giao hàng hàng nhanh . đóng_gói cẩn_thận . sẽ ủng_hộ tiếp .
shopee,20238873684,5,Bếp đẹp và nhìn sang lắm. Bật thử co mây giây ma câm nồi lên sờ thử đít nôi thấy nóng giật hêt cả hồn 🤣. Săn sale đuoc gia 840k con đuoc tăng chiêc thơt rât la dày và đẹp nưa. Cảm ơn shop nha,0,2,-1,-1,bếp đẹp và nhìn sang lắm . bật thử co mây giây ma câm nồi lên sờ thử đít nôi thấy nóng giật hêt cả hồn . săn sale đuoc gia 840k con đuoc tăng chiêc thơt rât la dày và đẹp nưa . cảm_ơn cửa_hàng nha
shopee,20238873684,5,Bếp dễ nấu nhanh sủi mẫu mã đẹp shop giao hàng nhanh chóng nzien,2,-1,2,-1,bếp dễ nấu nhanh sủi mẫu_mã đẹp cửa_hàng giao hàng hàng nhanh_chóng nzien
shopee,20238873684,5,Bếp từ sôi nhanh (có thêm chế độ siêu nhanh). Nên việc ăn lẩu đông người cg khá dễ dàng. Chỉ cần 1 bếp là ăn đến 10 người ạ.,2,-1,2,-1,bếp từ sôi nhanh có thêm chế_độ siêu nhanh . nên việc ăn lẩu đông người cg khá dễ_dàng . chỉ cần 1 bếp là ăn đến 10 người ạ .
shopee,20238873684,5,"Giao hàng siêu nhanh, bọc gói rất cẩn thẩn. Bếp hình thức rất đẹp, đun nóng rất nhanh",0,-1,2,-1,"giao hàng hàng siêu nhanh , bọc gói rất cẩn thẩn . bếp hình_thức rất đẹp , đun nóng rất nhanh"
shopee,20238873684,5,[TB] Dung quen Ban dang co voucher MIEN PHI 10.000d khi nap dien thoai Viettel. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai ngay Ban nhe.,-1,-1,-1,-1,tb dung quen ban dang co voucher mien phi 10.000 d khi nap dien thoai viettel . mo app hoac truy cap https km . vtmoney . vn 314y uudai2 de su dung uu dai ngay ban nhe .
shopee,20238873684,5,Sản phẩm tốt ạ Hàng chính hãng mọi người nên muaaaa nhaa Được tặng kèm nồi siêu xịn ạ,2,-1,-1,-1,sản_phẩm tốt ạ hàng chính hãng mọi người nên muaaaa nhaa được tặng kèm nồi siêu xịn ạ
shopee,20238873684,5,Đã nhận được rồi ạ ! Hình ảnh nhận xu Ok nhé shop! Ko biết có dùng bền ko vì chưa có thời gian dùng,2,0,-1,-1,đã nhận được rồi ạ ! hình_ảnh nhận xu tốt nhé cửa_hàng ! không biết có dùng bền không vì chưa có thời_gian dùng
shopee,20238873684,5,Sản phẩm tốt lên mua nhé mọi người giao hàng khá nhanh còn được tặng quà đi kèm rất hài lòng nha nha nha,2,-1,2,-1,sản_phẩm tốt lên mua nhé mọi người giao hàng hàng khá nhanh còn được tặng quà đi kèm rất hài_lòng nha_nha_nha
shopee,20238873684,5,Hợp lí với giá tiền,-1,1,-1,-1,hợp_lí với giá tiền
shopee,20238873684,5,"Thiết kế mẫu mã đẹp , cảm ứng nhậy",2,-1,-1,-1,"thiết_kế mẫu_mã đẹp , cảm_ứng nhậy"
shopee,20238873684,5,Bep sai rat manh Nau nuong gi cũng nhanh  Minh dag gia kha tot vo chat luong may Ok do moi nguoi ai co nhu cau can tham khao dp nay,0,-1,2,-1,bep sai rat manh nau nuong gi cũng nhanh minh dag gia kha tot vo chat luong may tốt do moi nguoi ai co nhu cau can tham khao dp nay
shopee,20238873684,5,"bếp xịn lắm mn. chuẩn hàng hịn nhé, shop đóng gói ổn áp nhận hàng k bị móp nun á. hết sẽ ủng hộ shop tip nhen. ship cũng cưng hết sẩy nè 🥰",2,-1,2,-1,"bếp xịn lắm mn . chính hãng hàng hịn nhé , cửa_hàng đóng_gói ổn_áp nhận hàng không bị móp nun á . hết sẽ ủng_hộ cửa_hàng tip nhen . giao hàng cũng cưng hết sẩy nè"
shopee,20238873684,5,"Hàng đẹp, bếp chạy rất êm, áp mã mã nên khá rẻ, hình ảnh mang tính chất nhận xu nha",2,2,-1,-1,"hàng đẹp , bếp chạy rất êm , áp mã mã nên khá rẻ , hình_ảnh mang tính_chất nhận xu nha"
